name,latitude,longitude,historic,tourism,amenity
Капліца Святых апосталаў Пятра і Паўла,53.6621201,23.7928492,wayside_shrine,attraction,place_of_worship
Nowy cmentarz żydowski,51.7691375,22.6215576,Unknown,attraction,Unknown
Miodowa Skała,51.1587471,15.5940272,Unknown,attraction,Unknown
Slatinné lázně,50.1702572,14.711568,Unknown,attraction,Unknown
Źródła Królewskie,51.5904784,19.6119645,Unknown,attraction,Unknown
Zamek Królewski w Chęcinach,50.7974311,20.4603305,castle,attraction,Unknown
Dwór w Trzepnicy,51.2091947,19.7231213,manor,attraction,Unknown
Zabytkowy dwór,51.1845441,19.8080489,manor,attraction,Unknown
Rów przeciwczołgowy z czasów II wojny światowej,51.1557813,19.8775703,yes,attraction,Unknown
"Szyb ""Krystyn""",50.3177657,19.0087746,Unknown,attraction,Unknown
Baszta Firlejów,51.2677071,22.4626831,fortress,attraction,Unknown
Pałacyk w Morysinie,52.1753278,21.0980495,Unknown,attraction,Unknown
Chatka Wariatka,49.4650176,22.4000091,Unknown,attraction,Unknown
Szpaler Dębów,54.7702749,18.1660414,Unknown,attraction,Unknown
Himmlerův srub,49.6649001,16.8743033,Unknown,attraction,Unknown
Lennonova zeď,50.0862393,14.4068151,Unknown,attraction,Unknown
Kościół pw. Podwyższenia Krzyża Świętego,53.7181109,22.4255904,yes,attraction,place_of_worship
Pomnik Maksymiliana Kolbe,50.3166214,19.1723658,monument,Unknown,Unknown
Dzwonnica zabytkowa,51.849888,15.4548114,Unknown,attraction,Unknown
Grodzisko w Łomży,53.154158,22.1214357,archaeological_site,attraction,Unknown
Pańskie Wzgórze,54.7897595,18.1733852,Unknown,attraction,Unknown
Pawilon parkowy z wieżą widokową (ruina) - w remoncie od 2018r,50.6283539,16.6510494,Unknown,attraction,Unknown
Pałac Grodziszcze,50.6271026,16.655048,Unknown,attraction,Unknown
Tańcząca Fontanna,52.3494095,15.0830417,Unknown,attraction,fountain
Нудистський пляж,49.7424999,23.9480803,Unknown,attraction,Unknown
Нудистський пляж,49.9250193,23.8569138,Unknown,attraction,Unknown
Centrum Sportów Wodnych Bahama Wake,51.156217,15.5460848,Unknown,attraction,Unknown
Ruina Romantyczna,50.4249234,18.9371605,building,attraction,Unknown
Руіны падмурка Заходняй паў-вежы,52.0842653,23.6501183,Unknown,attraction,Unknown
Szachownica,52.7329109,15.2330821,Unknown,attraction,Unknown
Fontanna Delfina,51.123713,15.9159096,Unknown,attraction,fountain
Kolonia Carl Emanuel,50.301119,18.8544404,district,attraction,Unknown
Fort Góry Gradowej,54.3564047,18.6393528,fort,attraction,Unknown
Stanowisko Paleontologiczne,50.7092547,21.3236923,Unknown,attraction,Unknown
Diabelski Kamień,50.5925053,21.0996849,Unknown,attraction,Unknown
Cmentarz żydowski,49.690489,22.0077212,Unknown,attraction,Unknown
Figura Chrystusa Frasobliwego z 1696r,50.340504,20.77321,wayside_shrine,attraction,Unknown
Restauracja Diabelski Młyn,53.3145128,17.9299554,Unknown,attraction,restaurant
Cerkwisko,49.5873826,21.9494692,monument,Unknown,Unknown
Łuk Napoleona,52.3701306,18.3086691,monument,attraction,Unknown
Zamek Tenczyn,50.1021175,19.5819452,castle,attraction,Unknown
Muzeum Martyrologii Radogoszcz,51.8095882,19.4386959,yes,attraction,Unknown
"Silnik główny ze statku m.s. ""Romuald Traugutt""",54.3515984,18.658957,Unknown,attraction,Unknown
Schron przeciwlotniczy,52.7355976,15.2351583,bomb_shelter,attraction,Unknown
Remiza,52.4496427,19.1280042,Unknown,attraction,fire_station
Szkoła,52.4488008,19.126736,Unknown,attraction,school
Wiatrak z Zadusznik,52.4488774,19.1257413,Unknown,attraction,Unknown
Karczma z Wielkiego Pułkowa,52.4493297,19.1268013,Unknown,attraction,Unknown
Kuźnia z Chełmiec,52.4493334,19.1251168,Unknown,attraction,Unknown
Wiata na maszyny rolnicze,52.4499666,19.1260949,Unknown,attraction,Unknown
Dwór Orpiszewskich,52.4513161,19.12784,Unknown,attraction,Unknown
Garncarnia,52.4499484,19.1256513,Unknown,attraction,Unknown
Zapadlisko kop. Anna-Maria,50.9266202,15.4401576,Unknown,attraction,Unknown
Лоцманская башня,54.6391859,19.8893461,Unknown,attraction,Unknown
Dwór w Bojanówce,51.7851344,22.7601178,manor,attraction,Unknown
Stadnina Koni „Ochaby”,49.8568691,18.75586,Unknown,attraction,Unknown
Kościół pw. Nawiedzenia Najświętszej Maryi Panny,51.8604129,23.0239392,church,attraction,place_of_worship
Mariánský sloup,50.0873444,16.4649563,monument,Unknown,Unknown
Biały Orzeł - dendroglif,54.1898877,17.7365848,Unknown,attraction,Unknown
Kościół parafialny pw. św. Michała Archanioła i Zwiastowania Najświętszej Maryi Panny,52.1381114,20.5347096,Unknown,attraction,place_of_worship
Małpiarnia,52.4085901,16.9029467,building,attraction,Unknown
Króliki domowe,52.4076196,16.9037727,Unknown,attraction,Unknown
Letni wybieg żółwi lądowych,52.408089,16.9028403,Unknown,attraction,Unknown
Sázavský klášter,49.8777475,14.8972184,monastery,attraction,Unknown
"Kozy domowe, kury, gęsi",52.407584,16.9043324,Unknown,attraction,Unknown
Świnie zwisłobrzuche,52.4076331,16.9039343,Unknown,attraction,Unknown
Ptactwo wodne,52.4082695,16.9039035,Unknown,attraction,Unknown
Letni wybieg żółwi wodnych,52.4086696,16.9048671,Unknown,attraction,Unknown
Letni wybieg żółwi lądowych,52.4086752,16.903272,Unknown,attraction,Unknown
Zwierzęta Ameryki Południowej,52.4087928,16.9037543,Unknown,attraction,Unknown
Lis srebrny,52.4087541,16.9045963,Unknown,attraction,Unknown
Osły domowe,52.4084062,16.9047896,Unknown,attraction,Unknown
Owce bretońskie,52.4082626,16.905256,Unknown,attraction,Unknown
Szkockie bydło górskie,52.4081276,16.9051597,Unknown,attraction,Unknown
Owce kameruńskie,52.4082386,16.9046973,Unknown,attraction,Unknown
Zebu karłowate,52.4083502,16.9042372,Unknown,attraction,Unknown
Kuce szetlandzkie,52.4085007,16.904085,Unknown,attraction,Unknown
Alpaki,52.4087711,16.9035794,Unknown,attraction,Unknown
Pomnik-Parowóz,50.3437529,18.2069296,monument,Unknown,Unknown
Kościół pw. Świętego Leonarda,53.2194987,20.5882546,church,attraction,place_of_worship
Żbik,53.120987,23.1655895,Unknown,attraction,enclosing
Czubatka polska,53.1205257,23.1669037,Unknown,attraction,enclosing
Jeleń,53.1198834,23.1662475,Unknown,attraction,enclosing
Osioł,53.1197559,23.1654961,Unknown,attraction,enclosing
Ryś,53.1212298,23.1654477,Unknown,attraction,enclosing
Puchacz,53.1209936,23.1653909,Unknown,attraction,enclosing
Puszczyk,53.1211842,23.1652708,Unknown,attraction,enclosing
Myszołów,53.1211174,23.1653267,Unknown,attraction,enclosing
Konik polski,53.121349,23.166519,Unknown,attraction,enclosing
Daniel,53.12138,23.1657432,Unknown,attraction,enclosing
Świnka wietnamska,53.1203418,23.1665053,Unknown,attraction,enclosing
Wilk,53.1209973,23.1649886,Unknown,attraction,enclosing
Żubr,53.1199264,23.1648972,Unknown,attraction,enclosing
Kuc szetlandzki,53.1202512,23.1648081,Unknown,attraction,enclosing
Dzik,53.1205392,23.1648981,Unknown,attraction,enclosing
Niedźwiedź,53.1205872,23.1654237,Unknown,attraction,enclosing
Капліца Святога Праабражэння Гасподняга,51.8538114,23.7479207,Unknown,attraction,place_of_worship
Grodzisko w Kaleniu Drugim,51.7220777,21.7109531,archaeological_site,attraction,Unknown
Spichlerz nad Brdą przy ul. Grodzkiej 9,53.1228919,18.0017178,Unknown,attraction,Unknown
Veiverių partizanų kapinės,54.7602395,23.7097936,Unknown,attraction,Unknown
Suntago Wodny Świat,51.9877973,20.4588446,Unknown,attraction,Unknown
Азёрны пярсцёнак,52.576204,23.7776803,Unknown,attraction,Unknown
Pomnik Wyzwolenia Ziemi Warmińskiej i Mazurskiej,53.7764696,20.4849144,monument,Unknown,Unknown
Pomnik Tadeusza Kościuszki,51.7767833,19.4547014,monument,Unknown,Unknown
Спаський камінь,49.3815813,22.9708524,Unknown,attraction,Unknown
Ratusz,50.7175058,23.2525234,building,attraction,Unknown
Koza karłowata,53.1207992,23.1658584,Unknown,attraction,enclosing
Bocian biały,53.120565,23.165882,Unknown,attraction,enclosing
Królik,53.1203872,23.1663656,Unknown,attraction,enclosing
Kura domowa,53.1204319,23.1662148,Unknown,attraction,enclosing
Leśna Osada Edukacyjna w Kole,51.4374332,19.8129608,Unknown,attraction,Unknown
Uroczysko Zaborek,52.1854627,23.2145426,Unknown,attraction,Unknown
Wiatrak z Janika (1961 r.),50.7648913,20.4358095,Unknown,attraction,Unknown
Chałupa z Umra (ok. 1863 r.),50.765027,20.4352095,yes,attraction,Unknown
Chałupa z Woli Szczygłkowej (1870 r.),50.7656685,20.4347875,yes,attraction,Unknown
Młyn z Parszowa (1853 r.),50.7664371,20.4381475,yes,attraction,Unknown
Chałupa z Niedziałek (1863 r.),50.766596,20.437592,yes,attraction,Unknown
Chałupa z Ostrowców (II połowa XIX w.),50.7666235,20.436839,yes,attraction,Unknown
Stodoła z Cieślic (1850 r.),50.7666715,20.436574,yes,attraction,Unknown
Młyn wodny z Piasku (1930 r.),50.76568,20.438367,Unknown,attraction,Unknown
Wiatrak z Pacanowa (1913 r.),50.7653825,20.440066,yes,attraction,Unknown
Warsztat garncarski z Rędocina,50.7627855,20.4332485,Unknown,attraction,Unknown
Grodziska Kolej Drezynowa,52.2122181,16.4248647,Unknown,attraction,Unknown
Tężnia Solankowa,50.2176795,18.9637359,Unknown,attraction,Unknown
Pałac z okresu międzywojennego,52.2391724,19.8695516,castle,attraction,Unknown
Oceanika,50.9672214,20.6677081,Unknown,attraction,Unknown
Grodzisko Zagórowa,50.304055,19.8298912,Unknown,attraction,Unknown
Schron bojowy n.r 735 ( kompletnie zniszczony,52.033591,15.5542615,yes,attraction,Unknown
Pomnik Jana Pawła II,49.9884996,21.9878598,monument,Unknown,Unknown
Cmentarz wojenny w Ruszkach,52.2697893,20.1651679,Unknown,attraction,Unknown
Jakubzburg Mortka,51.3669351,14.3709903,Unknown,attraction,events_venue
Baszta Więzienna,54.176834,15.5721871,ruins,attraction,Unknown
Domek myśliwski Ernsta Gütschowa,50.9954819,15.3057957,ruins,attraction,Unknown
Mauzoleum rodzinny Woller,51.0244659,15.256729,tomb,attraction,Unknown
Lej po wybuchu rakiety V-2,53.5926271,18.1120529,bomb_crater,attraction,Unknown
Park linowy Ju-Huu,54.5434729,16.5494429,Unknown,attraction,Unknown
Obludiště,49.1138543,15.0256125,Unknown,attraction,Unknown
Lawendowe zacisze,53.6748976,14.3897687,Unknown,attraction,Unknown
Kościół Trójcy Świętej,51.7149101,23.131153,yes,attraction,place_of_worship
Rów przeciwczołgowy z czasów II wojny światowej,51.1488645,19.8696544,yes,attraction,Unknown
Rów przeciwczołgowy z czasów II wojny światowej,51.1480832,19.8695119,yes,attraction,Unknown
Rów przeciwczołgowy z czasów II wojny światowej,51.1511776,19.8710116,yes,attraction,Unknown
Rów przeciwczołgowy z czasów II wojny światowej,51.1128534,19.8636614,yes,attraction,Unknown
Rów przeciwczołgowy z czasów II wojny światowej,51.0943436,19.8513174,yes,attraction,Unknown
Rów przeciwczołgowy z czasów II wojny światowej,51.1002887,19.8614771,yes,attraction,Unknown
Rów przeciwczołgowy z czasów II wojny światowej,51.1024632,19.8614545,yes,attraction,Unknown
Костел Матері Божої Скапулярної,49.7693184,23.2785063,Unknown,attraction,place_of_worship
Mária 1937,49.1368411,19.5511824,Unknown,attraction,place_of_worship
Most kolejowy w Okleśnej,50.0257736,19.5110844,Unknown,attraction,Unknown
Goldhill Festival,54.2741055,18.0969398,Unknown,attraction,festival_grounds
Могілкавая капліца,53.6687105,23.8439126,building,attraction,place_of_worship
Lawendowe Zdroje,52.4202174,17.5067583,Unknown,attraction,Unknown
Tężnia solankowa,51.7626209,20.3226674,Unknown,attraction,Unknown
Plaża Jezioro Radgoskie,52.6336041,15.8724801,Unknown,attraction,Unknown
Tężnia solankowa,50.3186946,19.0288482,Unknown,attraction,Unknown
Tężnia solankowa,50.2945508,16.874359,Unknown,attraction,shelter
Plaża Srebrne Jezioro,50.7561163,18.0745494,Unknown,attraction,Unknown
Танк Т-34,53.6758193,23.8289409,monument,attraction,Unknown
Park Akcji i Reakcji,50.3176301,19.007607,Unknown,attraction,Unknown
Plaża Jezioro Białe,52.4954605,19.5158531,Unknown,attraction,Unknown
Żywotnik olbrzymi,51.8239361,19.9034526,Unknown,attraction,Unknown
Żywotnik olbrzymi,51.8246525,19.9042764,Unknown,attraction,Unknown
Daglezja zielona,51.8237135,19.9051848,Unknown,attraction,Unknown
Cyprysik groszkowy,51.8267375,19.9067096,Unknown,attraction,Unknown
Dąb błotny,51.8263564,19.9064495,Unknown,attraction,Unknown
Orzesznik siedmiolistkowy,51.8258342,19.9057544,Unknown,attraction,Unknown
Jodła olbrzymia,51.8262534,19.9060452,Unknown,attraction,Unknown
Kozy,49.4752365,16.1656515,Unknown,attraction,Unknown
Grodzisko pierścieniowe,51.0599713,19.744566,archaeological_site,attraction,Unknown
Park geologiczny - Kamieniołom Żegocina,49.8093442,20.4207905,quarry,attraction,Unknown
Джерело № 6 «Едвард»,49.2760126,23.5025069,Unknown,attraction,Unknown
Wapiennik,50.4802165,17.9613888,Unknown,attraction,Unknown
Zamek Niesytno,50.9042058,16.0035678,castle,attraction,Unknown
Tężnia solankowa,51.4113178,21.1523512,Unknown,attraction,Unknown
Šarišský hradný cyklomost SARUS,49.0607475,21.1695762,Unknown,attraction,Unknown
Skansen Kolei Szprotawskiej,51.9336802,15.4976975,Unknown,attraction,Unknown
Tężnie solankowe,54.3318092,19.1059645,Unknown,attraction,Unknown
Dom podcieniowy,54.159576,19.0921866,yes,attraction,Unknown
Stary Kirkut,50.1836461,20.2703365,Unknown,attraction,Unknown
Kurhan z epoki brązu,50.1851445,20.2687199,archaeological_site,attraction,Unknown
Kurhan Boża Męka,50.1856348,20.2739727,archaeological_site,attraction,Unknown
Wózki na szynach,51.7979434,15.7231407,Unknown,attraction,Unknown
Duża platforma obrotowa,51.7980282,15.7233767,Unknown,attraction,Unknown
Duża platforma równowagowa,51.7981009,15.7234116,Unknown,attraction,Unknown
Domek Dziuni (Jadziuni Jagi) :-),51.8003749,15.7241969,Unknown,attraction,Unknown
Ringstand 58c (przeniesiony),50.3606101,19.9927299,Unknown,attraction,Unknown
Lapidarium,50.5744919,19.5227871,Unknown,attraction,Unknown
Kościół Podwyższenia Krzyża Świętego,51.7982459,23.2923606,yes,attraction,place_of_worship
Arka Koniecznego,49.7280508,18.8873208,Unknown,attraction,Unknown
Park im. ks. bp. Michała Klepacza,51.7484751,19.4534684,park,attraction,Unknown
Братская могила Советских войнов,54.4461249,21.0108826,monument,Unknown,Unknown
Залишки цвинтара,49.166623,22.7660429,Unknown,attraction,Unknown
Głaz Królewski,53.9804712,14.7215362,Unknown,attraction,Unknown
Сядзібна-паркавы комплекс Тукалаў,52.2342919,23.4926776,Unknown,attraction,Unknown
Pomnik Walki i Męczeństwa,51.2254367,22.6041045,monument,attraction,Unknown
Прысядзібны парк пры былым фальварку Віслоцкіх,52.2644142,23.5137671,Unknown,attraction,Unknown
Царква,52.2144952,23.4727099,Unknown,attraction,place_of_worship
Царква Ушэсця Гасподняга,52.2207289,23.4205189,Unknown,attraction,place_of_worship
Były most kolejowy w Stanach,51.8621969,15.7725184,Unknown,attraction,Unknown
Były most kolejowy w Stanach,51.8619397,15.7734803,Unknown,attraction,Unknown
Były most kolejowy w Stanach,51.861705,15.7743405,Unknown,attraction,Unknown
Były most kolejowy w Stanach,51.8615512,15.7749027,Unknown,attraction,Unknown
Były most kolejowy w Stanach,51.8613462,15.7756615,Unknown,attraction,Unknown
Były most kolejowy w Stanach,51.8612713,15.7759389,Unknown,attraction,Unknown
Były most kolejowy w Stanach,51.8611473,15.7763984,Unknown,attraction,Unknown
Były most kolejowy w Stanach,51.8605488,15.7786263,Unknown,attraction,Unknown
Były most kolejowy w Stanach,51.8614225,15.7753795,Unknown,attraction,Unknown
Brama Sanocka Dolna,49.7779991,22.7581173,Unknown,attraction,Unknown
Park Zniesienie,49.7715624,22.7698288,Unknown,attraction,Unknown
labirynt,51.1933908,17.1962966,Unknown,attraction,Unknown
Sztuczne Ruiny,51.3980764,21.159854,Unknown,attraction,Unknown
Haltýř,49.407739,15.1276054,Unknown,attraction,Unknown
Mariánský sloup,49.6070857,15.5794862,monument,Unknown,Unknown
Galeria sztuki Synagoga,53.8262322,20.6906558,synagogue,attraction,Unknown
Skały Grzybowe,49.6181962,18.9584272,Unknown,attraction,Unknown
Wapiennik,50.1645516,16.642183,Unknown,attraction,Unknown
Wapiennik,50.1639539,16.6436053,Unknown,attraction,Unknown
Czterej Pancerni,50.2916635,16.6495458,Unknown,attraction,Unknown
Dorkowa Skała,49.6008527,18.9190411,Unknown,attraction,Unknown
Fort č. II - Radíkov,49.643005,17.3694318,Unknown,attraction,Unknown
Drewniany młyn wodny (agroturystyka),50.1764133,19.9813397,Unknown,attraction,Unknown
Ruina Wiatraka,50.4673924,18.1933352,ruins,attraction,Unknown
Dórský pavilon,50.2728033,14.3384174,Unknown,attraction,shelter
Pomnik Gloria Victis,52.5955749,21.4524659,monument,Unknown,Unknown
Střílnová kasemata,50.2074003,15.827773,fort,attraction,Unknown
Šibenice,49.8458672,15.6396197,Unknown,attraction,Unknown
Stara Lodownia,51.020641,16.0203293,Unknown,attraction,Unknown
Pałac Zaborówek,52.2622397,20.6512622,manor,attraction,Unknown
Pomnik Armii Krajowej,51.8473719,16.5798834,monument,Unknown,Unknown
Willa Allora,52.0738011,21.1112773,Unknown,attraction,Unknown
Willa Diana,52.0863786,21.1269513,Unknown,attraction,Unknown
"Fort VIII Twierdzy Warszawa ""Służew""",52.1665256,21.0406544,fort,attraction,Unknown
Парахавы склеп №4,52.0609077,23.6892003,yes,attraction,Unknown
Ruiny basenów kapielowych,51.1090251,15.2802217,Unknown,attraction,Unknown
Katedra pw. Wniebowzięcia Najświętszej Marii Panny,50.274645,19.131858,yes,attraction,place_of_worship
Kaplica Św. Kingi,49.5609571,20.6391996,wayside_shrine,attraction,Unknown
Kaplica cmentarna Potulickich,52.0627212,21.16575,tomb,attraction,Unknown
Pozostałość wiatraka,52.0951862,21.174296,Unknown,attraction,Unknown
rekonstrukcja historycznego ogrodzenia,50.1892319,21.6079859,Unknown,attraction,Unknown
Latarnia lądowa,49.8220598,21.0949519,yes,attraction,Unknown
Most podnoszony,51.8020138,15.7216695,industrial,attraction,Unknown
Cmentarz z I Wojny Światowej,50.328654,19.7267163,Unknown,attraction,Unknown
W hołdzie zesłańcom sybiracy,51.8083758,15.7140456,monument,Unknown,Unknown
Chata grawitacyjna,50.8075573,15.7637975,Unknown,attraction,Unknown
Cmentarz wojenny nr 106 – Biecz,49.7304418,21.2455327,yes,attraction,Unknown
Pałac Jerzmanowskich,50.0194765,19.994841,castle,attraction,Unknown
Kamenný most Blažkov,49.3648599,18.8357357,Unknown,attraction,Unknown
Царква Праабражэння Гасподняга,52.1575579,23.5320342,Unknown,attraction,place_of_worship
Царква Святога Андрэя,52.5228803,23.8476905,Unknown,attraction,place_of_worship
Dawny Cmentarz Greckokatolicki,50.1729122,23.2201914,Unknown,attraction,Unknown
Willa Julisin,52.0731303,21.1191644,Unknown,attraction,Unknown
Zamek Rajsko,51.0337971,15.3323919,castle,attraction,Unknown
Cmentarz wojenny nr 109 – Biecz,49.7336314,21.2581319,yes,attraction,Unknown
Pamätník SNP,49.1302234,18.5603682,monument,Unknown,Unknown
Pompownia (Piaseczyńska Kolej Wąskotorowa),52.069278,21.0242827,yes,attraction,Unknown
Kościół Matki Boskiej Częstochowskiej,52.43491,18.6403417,Unknown,attraction,place_of_worship
Dworzec Piaseczno Gołków,52.0506507,20.9866691,yes,attraction,Unknown
Kościół pw. Świętego Szczepana i Świętej Anny,52.1504889,20.9159285,yes,attraction,place_of_worship
AquaFun park,49.1282747,20.3484124,Unknown,attraction,Unknown
Bio kúpalisko Levočská Dolina,49.0695742,20.6049906,Unknown,attraction,Unknown
Dworzec Kolejki Wilanowskiej Klarysew,52.1035156,21.1143675,Unknown,attraction,Unknown
Kościół parafialny pw. Niepokalanego Poczęcia Najświętszej Maryi Panny,53.010694,20.1231596,yes,attraction,place_of_worship
Kościół pw. Świętego Jakuba Apostoła,52.26849,22.5823349,church,attraction,place_of_worship
Teren dawnej Synagogi (skwer),51.6620637,16.0957305,Unknown,attraction,Unknown
Cmentarz żydowski,51.1216178,20.9204803,Unknown,attraction,Unknown
Pomnik Powrotu Środkowego Nadodrza do Macierzy,52.0466337,15.0976101,monument,Unknown,Unknown
Млын водны (руіны),52.2483963,23.3262598,Unknown,attraction,Unknown
Dwór modrzewiowy w Łosośni,53.477632,23.6278734,manor,attraction,Unknown
Zespół Kościoła Parafialnego,51.8988083,22.6989777,Unknown,attraction,Unknown
Murowany gołębnik w kształcie wieży z XIX wieku,53.4045282,15.027423,building,attraction,Unknown
Barokní kamenný most,49.0639429,14.36325,Unknown,attraction,Unknown
Kostol Všetkých svätých,49.3365808,19.5590426,heritage,attraction,place_of_worship
Dom z 1741,54.3128638,18.8737355,Unknown,attraction,Unknown
Schron bojowy nr. 677,51.9758608,15.6850277,yes,attraction,Unknown
Schron bojowy nr. 664,51.9707739,15.727842,yes,attraction,Unknown
Schron bojowy nr. 666,51.9711682,15.7199954,yes,attraction,Unknown
Schron bojowy nr. 667,51.9718419,15.7161494,yes,attraction,Unknown
Schron bojowy nr. 671,51.9707439,15.7064282,yes,attraction,Unknown
SB-Lim 2,50.4742289,20.7124277,aircraft,attraction,Unknown
Schron bojowy nr. 665,51.9700071,15.7239581,yes,attraction,Unknown
Kościół pw. Świętej Jadwigi,51.1453,16.2430113,Unknown,attraction,place_of_worship
Zabytkowy wiatrak holender,52.6487537,21.2271138,Unknown,attraction,Unknown
Findlingsgarten,51.4802292,14.6405908,Unknown,attraction,Unknown
Zespół Szkół Ekonomicznych w Ośnie lubuskim;Gmach dawnego Seminarium Nauczycielskiego,52.4466358,14.8810591,Unknown,attraction,Unknown
Zespół Szkół Ekonomicznych w Ośnie lubuskim;Gmach dawnego Seminarium Nauczycielskiego,52.4468633,14.8806253,Unknown,attraction,Unknown
Zespół Szkół Ekonomicznych w Ośnie lubuskim;Gmach dawnego Seminarium Nauczycielskiego,52.4467908,14.8811914,Unknown,attraction,Unknown
Sanktuarium Studzienka,50.0349317,18.5359099,Unknown,attraction,place_of_worship
Ścieżka w koronach drzew,52.4037091,16.9949992,Unknown,attraction,Unknown
Schron bojowy nr 709 Oderstellung,52.0284818,15.6205789,yes,attraction,Unknown
Schron bojowy nr 703;ODER 703 STELLUNG,52.0232289,15.6347249,yes,attraction,Unknown
Schron bojowy nr 701,52.0182176,15.6317508,yes,attraction,Unknown
Schron bojowy nr. 700,52.0173896,15.6314566,yes,attraction,Unknown
Schron bojowy nr. 699,52.0166119,15.6302148,yes,attraction,Unknown
Przepompownia z roku 1975,52.013285,15.6289842,yes,attraction,Unknown
Schron bojowy nr. 695,52.0149859,15.632408,yes,attraction,Unknown
Schron bojowy n.r 715,52.0297125,15.605837,yes,attraction,Unknown
Schron bojowy n.r 716,52.0308321,15.6038501,yes,attraction,Unknown
Schron bojowy n.r 718,52.0320698,15.597116,yes,attraction,Unknown
Schron bojowy n.r 719,52.0336846,15.5945101,yes,attraction,Unknown
Schron bojowy n.r 720,52.0338865,15.5918252,yes,attraction,Unknown
Schron bojowy n.r 721 (wysadzony),52.0332126,15.585083,ruins,attraction,Unknown
Schron bojowy n.r 722,52.0293152,15.5919821,yes,attraction,Unknown
Schron bojowy nr 713 Oderstellung,52.0276824,15.6097681,yes,attraction,Unknown
zwierciadła akustyczne,51.1159736,17.0289332,Unknown,attraction,Unknown
"Fort VIIA Twierdzy Warszawa ""Służewiec""",52.172466,21.015628,fort,attraction,Unknown
Fort Traugutta,52.2573226,20.9989445,fort,attraction,Unknown
Fort Szczęśliwice,52.2067345,20.9496431,fort,attraction,Unknown
"Fort I Twierdzy Warszawa ""Bielany""",52.2987757,20.9478968,fort,attraction,Unknown
"Fort II Twierdzy Warszawa ""Wawrzyszew""",52.2774489,20.9074407,fort,attraction,Unknown
"Fort IV Twierdzy Warszawa ""Chrzanów""",52.2203317,20.8918413,fort,attraction,Unknown
"Fort X Twierdzy Warszawa ""Augustówka""",52.2076378,21.0870216,fort,attraction,Unknown
"Fort IX Twierdzy Warszawa ""Czerniaków""",52.1826378,21.0661544,fort,attraction,Unknown
Fort I Twierdzy Modlin Zakroczym,52.4412543,20.6209772,fort,attraction,Unknown
Prochownia P-1 Gałachy,52.4368479,20.6388667,fort,attraction,Unknown
Fort XIVa Twierdzy Modlin,52.519903,20.691424,fort,attraction,Unknown
Dzieło D-6 Twierdzy Modlin,52.5038354,20.6513544,fort,attraction,Unknown
Fort XII Twierdzy Modlin,52.4933896,20.6223858,fort,attraction,Unknown
Dzieło D-6 Twierdzy Modlin,52.5057293,20.6678474,fort,attraction,Unknown
Fort XIII Twierdzy Modlin,52.5042126,20.6341266,fort,attraction,Unknown
Fort XIVc Twierdzy Modlin,52.5089258,20.7052025,fort,attraction,Unknown
Fort XV Twierdzy Modlin,52.5104865,20.74263,fort,attraction,Unknown
Fort XVI,52.4905205,20.7596004,fort,attraction,Unknown
Fort X Twierdzy Modlin,52.4503685,20.5701989,fort,attraction,Unknown
Fort II - Kosewo,52.4676338,20.6897396,fort,attraction,Unknown
Dzieło D-8,52.4772196,20.765512,fort,attraction,Unknown
Fort III - Pomiechówek,52.4691501,20.7261788,fort,attraction,Unknown
Rozhledna U Marešů,49.7787559,16.1064074,Unknown,attraction,Unknown
Schron nieukończony  (Sama płyta żelbetowa ),52.0627756,15.3000698,yes,attraction,Unknown
Schron bojowy nr 710 Oderstellung,52.0241513,15.6174179,yes,attraction,Unknown
Schron bojowy nr 702 Oderstellung,52.0203122,15.618042,yes,attraction,Unknown
Schron nr 697 (wysadzony),52.016217,15.6193953,yes,attraction,Unknown
Schron bojowy nr 698,52.0169992,15.6119896,yes,attraction,Unknown
Polska w miniaturze,51.012677,21.5450493,Unknown,attraction,Unknown
Schron bojowo obserwacyjny nr 724,52.0187811,15.6009082,yes,attraction,Unknown
Schron bojowy nr. 725,52.0197594,15.5896062,yes,attraction,Unknown
Schron bojowy nr 728,52.0285158,15.5797891,yes,attraction,Unknown
Schron obserwacyjny  nr 726,52.0253673,15.5836074,yes,attraction,Unknown
Schron bojowy nr 730,52.0313406,15.5770957,yes,attraction,Unknown
Schron bojowy ( zniszczony),51.9984281,15.6454249,yes,attraction,Unknown
Vojnový cintorín Hostovice,49.1144536,22.1477086,Unknown,attraction,grave_yard
Jelen lesní,50.1564807,15.9278718,Unknown,attraction,Unknown
Uroczysko Zaborek,52.1788929,23.206881,Unknown,attraction,Unknown
Stiftskirche St. Marien,52.0906272,14.6530188,church,attraction,place_of_worship
Regelbau 668,50.1116531,19.7039481,Unknown,attraction,Unknown
Twierdza Brześć - Koszary Obronne Kobylany,52.0529417,23.5574715,Unknown,attraction,Unknown
Grobowiec Markusa i Teresy Silbersteinów,51.7972263,19.4831095,tomb,attraction,Unknown
Pielgrzym,50.4668075,16.4134056,Unknown,attraction,Unknown
Dwór w Starych Skoszewach,51.8467289,19.6348456,manor,attraction,Unknown
Paukščių stebėjimo bokštelis,54.4160081,23.4193312,Unknown,attraction,Unknown
Zapora Jarnołtówek,50.2816726,17.4130376,Unknown,attraction,Unknown
Dawny kościół mennonicki,52.4650109,19.8336461,church,attraction,Unknown
Žampašský viadukt,49.8729419,14.4876071,Unknown,attraction,Unknown
