name,latitude,longitude
Kolumna z figurą św. Jana Nepomucena,50.8765073,18.421811
Pałac i dwory na kopcu w Walichnowach,51.3004854,18.3771203
Ratusz w Górowie Iławeckim,54.2846389,20.4936052
Vonkajšia expozícia vojenského muzea,49.3087794,21.5668967
Kościół pw. Świętych Apostołów Piotra i Pawła,49.6022536,22.4622374
Unnamed,50.6015707,17.0446057
Baszta Browarna 32,54.5442453,17.7478183
Baszta 27,54.5451264,17.749972
Były niemiecki nazistowski obóz zagłady Treblinka II,52.6310199,22.0536957
Аляска,49.041805,23.6823405
Chełmskie Podziemia Kredowe,51.1330328,23.4712842
OWŚ,50.2448223,18.9060997
Návštěvnické centrum,49.6608865,18.4271991
Pomnik Koalicji Antyhitlerowskiej,51.6650844,16.0820207
Bazylika Narodzenia Najświętszej Maryi Panny,50.0410638,18.393485
Pałac Sobańskich,52.1155379,20.3344971
Cmentarz wojenny nr 302 - Żegocina,49.8042189,20.4140885
Zamek Krzyżacki w Nowym Jasińcu,53.3472146,18.0420252
Cerkiew pw. Podwyższenia Krzyża Świętego,53.0041219,23.906822
Pałac Ernesta Joachima Strachwitza,50.1371013,18.082866
Kościół pw. Świętej Anny,52.9007129,22.8784311
Pałac Gubernatora,51.1514407,23.4575951
Zamek Nowy Dwór,50.7347391,16.2931962
Bastion św. Elżbiety,54.3533305,18.6447253
Bajkowa Chata,54.0799386,15.0210047
Bojowników o Wyzwolenie Śląska,50.3354764,18.1491801
Kościół Ewangelicki Marii Panny w Lubaniu,51.115096,15.2890959
Dom Ogrodnika,52.2633878,19.5608643
Kościół Ewangelicko-Augsburski Zbawiciela,50.8654969,15.6837941
Pałac Sybilli (pozostałości),51.1955206,17.1927654
Kościół pw. Matki Bożej Bolesnej,53.2213244,23.222757
Die Sibirischen ^..^ Husky-Touren etc.,50.921878,14.8652597
Pałac Czartoryskich,50.0511903,22.6495821
Unnamed,53.1291219,23.1540133
Tupolew Tu-134A,50.079318,19.989717
Marabut afrykański,50.2809244,18.9902995
Surykatki,50.2812316,18.9961682
"""Słup morowy"" - słup drogowy przy bramie miejskiej",50.8746017,18.4209595
Mauzoleum żołnierzy niemieckich I wojny światowej,52.192027,20.0939927
Jakub,51.610793,17.5314742
Kalvárie,49.7578072,16.6750283
Synagoga w Kolbuszowej,50.243471,21.7761087
Panteon,51.8639256,17.6059281
Staw Majkowice,51.1672114,19.88417
Kościół pw. Niepokalanego Poczęcia Najświętszej Maryi Panny,51.4893234,22.8533453
Kaplica pw. Matki Boskiej Królowej Tatr,49.2651813,20.0864428
Parowozownia Skierniewice,51.9656638,20.1428752
Cmentarz Katolicki w Łaznowie,51.6324258,19.7861119
Dwór w Radoszewicach,51.2500789,18.830894
Kościół pw. Świętego Michała Archanioła,52.2101251,22.5150375
Cerkiew pw. Przemienienia Pańskiego,52.4168424,23.0060885
Kolegiata Bożego Ciała,49.7303421,21.2471627
Szaniec piechoty Orzechowce,49.8354422,22.738616
Cerkiew cmentarna Archanioła Michała,53.1667336,23.0565376
Unnamed,50.0816169,19.3663469
Wieża strażacka,53.7084277,16.6946577
Kościół pw. św. Stanisława Biskupa Męczennika,51.1904008,19.856487
Spichlerz,53.7084541,16.6938977
Spichlerz,53.7091476,16.6908111
Wieża kościoła św. Mikołaja,53.7092148,16.6916493
Kołczyńskie Dęby,52.6137151,15.1226419
Unnamed,51.1126204,17.0377569
Касцёл Беззаганнага Зачацця Найсвяцейшай Панны Марыі,51.7486561,23.5998721
Szczelina wiatrowa (duża),50.7052857,16.1952446
Dwór I. J. Paderewskiego,49.779001,20.9517577
Kościół pw. Świętego Klemensa (stary'),49.8201077,20.0195073
"Schron ciężki obserwacyjno-bojowy ""Góra Strękowa""",53.2123728,22.489705
"Fort 44 ""Tonie""",50.1243192,19.8973053
Ostry Narożnik,51.0761495,15.0676318
Zabudowa Przysłupowa,51.0760523,15.0675333
Курган Славы,53.6722283,23.8691713
Iglica,51.1075506,17.0754167
Ruiny zamku w Rogowie Sobóckim,50.9202492,16.7571092
Větrný mlýn Poruba,49.5333639,17.8945275
Fort Zachodni,53.9187045,14.2750189
pomnik ku czci poległych w czasie wojen światowych,49.5782522,22.0418892
Dwór Neogotycki,51.5986826,19.9240893
zvonice,50.6888923,14.3419284
stary kamieniołom,50.5496556,23.2043156
Zamek Gwiezdno we Warcie Bolesławieckiej,51.2319536,15.6432074
Dom podcieniowy,54.1791705,18.8292318
Dom podcieniowy,54.1790455,18.8304386
ruiny Kościoła pw. św. Piotra i Pawła,54.2851484,18.7711661
Ruiny kościoła,54.1778769,18.830933
Dom podcieniowy,54.1822752,18.7787791
Kościół pw. Matki Bożej Wniebowziętej,49.9456282,21.6124017
Podziemna trasa turystyczna,50.8012429,21.4228047
Kościół pw. Świętej Katarzyny,53.4610189,15.2319258
"Kopalnia kwarcu ""Stanisław""",50.851628,15.4414194
Stara Gorzelnia,51.4554478,21.6330661
Widokowa,50.4110605,16.4567287
Geometryczny środek Puszczy Białowieskiej,52.6944903,23.8280784
Błędne Skały,50.4781697,16.2906069
Kamienny krąg,54.414017,18.5686662
Kościół Świętych Apostołów Piotra i Pawła,51.7198029,23.5040973
Wybieg dla słoni,52.2578749,21.0243001
Pomnik Pomordowanych w II Wojnie Światowej,50.491434,19.5483167
Sudecka Zagroda Edukacyjna,50.9873523,15.9588957
Krzyż upamiętniający otoczony wysepką,50.0061252,22.6605662
Dawny Kościół Ewangelicki,52.1078629,19.9401209
Bulwary Nadodrzańskie prawobrzeżne,50.0950628,18.2192529
Okręt- muzeum 433 ORP “Władysławowo”,54.1771377,15.560565
Okręt- muzeum SG-321 ORP “Fala”,54.177455,15.5598053
Podrzeczna 18,52.1082202,19.9397221
Labyrint,49.7781524,18.4353647
Park Jurajski,50.9373531,16.9023828
Stawa Młyny,53.926204,14.277409
Dwór Rostworowskich,50.0454741,19.6455244
Domek dozorcy,52.1026847,19.9504544
Dwór Stary Żagań,51.6494711,15.3168111
Fleischbänke,50.8954212,14.807913
Fleischbänke,50.8955014,14.8081846
Fleischbänke,50.89542,14.8082515
Kościół Najświętszej Maryi Panny Matki Miłosierdzia,50.6031949,17.0395767
Ruiny kościoła,51.4936058,16.2835831
Zabytkowa wieża bramna,51.0090393,16.7986579
Unnamed,52.1072742,19.9510834
Kościół rektoralny pw. Matki Bożej Łaskawej i św. Wojciecha,52.1065642,19.9432532
Urząd Miejski w Łowiczu,52.1081907,19.9450037
Rezydencja Biskupa Łowickiego,52.1088103,19.9443822
Kościół pw. Świętego Ducha,52.1044462,19.9340115
Unnamed,52.1020698,19.9319305
Kościół Przenajświętszego Sakramentu,52.1054591,19.9450054
Kościół pw. Niepokalanego Poczęcia Najświętszej Maryi Panny i Świętej Elżbiety,52.1047524,19.9422991
Kościół akademicki pw. św. Leonarda i św. Małgorzaty,52.1055293,19.9464484
Unnamed,52.1044926,19.9397003
Wieża Bramy Górnej,50.4743336,17.9655894
wapiennik,50.1883234,19.806031
Dom Sankt Marien,52.3581715,14.0656619
Kompleks podziemny Riese-Sokolec (Olbrzym;Gontowa),50.6452493,16.4587198
Unnamed,50.4040622,16.2902103
Unnamed,50.6012595,17.0447159
Rynek Nowego Miasta,52.2528954,21.0082098
Wieża Ciśnień w Rynie,53.9393508,21.5421907
Артылерыя,52.0817378,23.655335
Паўночная брама,52.0897593,23.6578176
Dawny pałacyk myśliwski Habsburgów,49.6598046,18.8545198
Руіны капаніра,52.0872652,23.6448277
Горжавая казарма,52.0477923,23.6729255
Wielkopolskie Piramidy,52.1491302,16.5301293
Zajazd w Czernichowie,49.9878248,19.681874
Kaplica Różańcowa,49.9896034,19.6845924
Skała Kmity,50.1006274,19.8114969
Dwór Matejkówka,50.0106951,19.6594386
Dom modlitwy Alterów,51.9829077,21.2171303
Galeria Handlowa Ufo,51.9826165,21.2158167
Park Petrograficzny,54.1080286,16.6902713
Kaplica Matki Bożej,50.393045,16.316429
Drewniany młyn wodny (agroturystyka),50.1765211,19.9811039
Сабор Святога Мікалая,52.0827051,23.6550241
Kościół pw. Świętych Apostołów Piotra i Pawła,51.2722747,15.9345275
Unnamed,49.6187022,18.8826269
Ładoga,53.4245016,14.56557
Koci Zamek,49.7886324,21.5157886
Руіны Белага палаца,52.0832241,23.6587936
Kościół pw. św. Franciszka z Asyżu,49.6219111,22.6779891
Zabytkowa Apteka w Zerwanej,50.1734437,19.9837314
Cerkiew Opieki Matki Bożej,49.5167429,21.3577449
Wiadukt Żdanowski,50.5645473,16.6615617
Cerkiew Opieki Matki Bożej na Świętej Górze Jawor,49.4197895,21.1677086
Kaplica pw św. Stanisława Biskupa,49.5342251,21.170367
Brama Wysoka,54.423149,16.4126245
Cerkiew Opieki MB,49.6313667,21.2842045
drewniany domek (1915),51.2194784,22.6860451
drewniana willa (zakopianka),51.2182631,22.685062
Kościół pw. Świętych Kosmy i Damiana,49.6238271,21.2678486
Kościół Świętego Jana Ewangelisty,49.3824541,21.0725027
Unnamed,51.264832,15.911822
Zamek Kazimierza Wielkiego,51.3754268,20.2893847
Pomnik Nieznanego Żołnierza,51.3754826,20.2889109
Pomnik Wdzięczności,51.3754371,20.2868573
Kościół pw. Trójcy Przenajświętszej,50.5260453,19.5088254
Zamek Księcia Henryka,50.8352977,15.7233463
Pijalnia wód mineralnych,49.54565,21.8504254
Kaplica loretańska,51.7339375,17.7406964
Kościół pw. Najświętszego Serca Jezusowego,52.7295977,16.4922509
Dom do góry nogami,49.2939307,19.9571714
Izba Leśna na Przysłupiu,49.5952621,18.9842287
Pałac,50.7263161,16.9100886
Психиатрическая больница Аленберга,54.603347,21.2213698
Zamek Gryf,50.9923548,15.4214201
Observatórium Skalnaté pleso,49.1893812,20.2339785
Pałac Florkiewiczów,50.1520914,19.4943814
Kościół pw. Świętego Jana Chrzciciela,51.9591626,20.8347746
Cerkiew pw. Świętego Michała Archanioła w Zagórzu,49.5101348,22.2628705
Pomnik Spalonych,49.9456249,21.6146287
Dwór z XVIII wieku,49.9618702,19.6310233
Cerkiew pw. Świętego Dymitra,49.6166454,20.7375651
Kościół pw. śś Piotra i Pawła,49.616355,20.734825
Kościół ewangelicki ze Stadeł,49.6199526,20.7381246
Dwór w Ryczowie,49.9806047,19.5459441
Unnamed,54.4256727,16.4150553
Dwór w Ochodzy z 1831 r.,49.9650131,19.7405958
Dawny kościół ewangelicki,52.1635799,15.8317836
Amfiteatr,50.9389752,21.3812312
Tężnia solankowa,50.05529,18.4781516
Dwór Obronny w Graboszycach,49.9482065,19.4493232
Mohylky,49.0982791,19.3520132
Taubenhaus,52.3577079,14.0659262
Leuchtturm,52.3577506,14.0657768
Wrak,53.5008239,14.6999966
Synagoga w Gorlicach,49.6571057,21.1557883
Synagoga w Gorlicach (ul. Strażacka),49.6578212,21.1553341
Unnamed,49.1501796,23.4779931
Паровоз,49.170065,23.4393479
Termálny kráter,49.102215,19.4451989
Unnamed,51.9656459,21.8184369
Unnamed,49.1512959,23.4803137
Шкала,49.1663573,23.4802617
Unnamed,49.1570706,23.4672882
Unnamed,49.1500427,23.5545831
Красний Камінь,49.1467148,23.5608402
Unnamed,49.1491633,23.5557349
Kościół św. Katarzyny Aleksandryjskiej,51.8218703,16.6547727
Ośrodek Hodowli Żubrów,51.4741706,20.0842411
Cerkiew warowna św. Onufrego,49.6657464,22.6012736
Platanový můstek,49.9825072,15.3377307
Unnamed,49.1669895,23.4598664
Руины мельницы Гердауэна,54.3641619,21.3087751
Kościół pw.św. Mikołaja,49.9296135,21.5528985
Unnamed,49.929555,21.5525101
Fontanna multimedialna,50.0333525,22.0025633
Kościół pw. Świętej Katarzyny,52.801892,17.03682
Царква Успення Прасвятой Багародзіцы,52.1232162,23.9419348
Zamek Drahim,53.6009066,16.1960804
Mała Elektrownia Wodna Borowo,53.3495319,15.7742142
Kaliski Pałac,53.2968777,15.902781
"Dělo Rudé armády, osvoboditelů ze Sovětského Svazu",50.5269294,16.0906283
Kościół św. Rocha,51.9446123,19.2062864
Zabytkowy Młyn w Parzęczewie (Odnawiany),51.953479,19.2085294
Studnia z XVII wieku,50.1622175,19.2440134
Kamenná kašna,49.9488458,15.2638665
OWŚ,50.3085542,18.9253359
Unnamed,50.4115764,18.9831002
OWŚ,50.4200919,18.9855221
Unnamed,50.4129047,18.9791761
Cerkiew Wszystkich Świętych,51.4092753,19.6896443
Unnamed,51.8178887,17.4537309
OWŚ,50.4764841,19.0018426
OWŚ,50.4765279,19.0018493
OWŚ,50.465953,19.0000549
Pałac Wielopolskich,50.4234871,20.5519776
Grób Rodowy Flinckensteinow,53.6435384,19.4681385
Grób Nieznanego Żołnierza,51.749443,19.4604628
Jan Paweł II,51.7491929,19.460361
Ignacy Skorupka,51.748769,19.4605387
Brama Kamienna,53.775196,15.7724977
Unnamed,53.8875386,15.7073764
Dawny dworzec Nowe Miasto nad Pilicą,51.6226573,20.5769961
Pałac św. Rocha,51.6237636,15.3082377
Kaktusiarnia Żagań - Zdzisław Kondratowicz,51.6257392,15.3288479
Kamienny Most,49.7842569,22.7724204
Stanowisko nr 3 baterii Schleswig-Holstein CAESAR,54.6258313,18.7996424
Unnamed,52.5429508,17.0718868
Unnamed,51.7101933,17.2116672
kamenné Pekelské schody,50.6616907,14.4977151
kamenné schody,50.6614054,14.4943546
Ruiny Zamku Królewskiego w Nowym Sączu,49.6286586,20.6896094
"Fort ""O"" Koroszczyn",52.064537,23.5487941
Cerkiew pw. Świętego Michała Archanioła,49.7536928,22.6154123
Pałac w Bobrku,50.06756,19.2568314
Pałac w Konstantynowie,52.204635,23.0915289
Dawny dworzec Stryków Świdno,51.656459,20.7093041
Dawny dworzec Brzostowiec,51.6587917,20.6519208
křesťanská kaple,49.6129014,17.2625527
Unnamed,49.9892936,19.8689859
Unnamed,50.8340332,15.788432
Pałac w Grabiszycach Dolnych,51.0335331,15.2293701
Unnamed,50.8307155,15.7873964
Schron amunicyjny Swoszowice,49.9940113,19.9472388
Kolumna wotywna,50.2912745,16.873535
Chata na głowie,50.8075307,15.7640627
Dom tkaczy,50.6679496,16.0693746
Unnamed,49.150585,23.5525766
Unnamed,51.4096284,19.6859647
Zespół dworski Prochownia z XVIII w.,50.1288306,19.6619042
Pałac Rudowskich,51.4046023,19.6914567
Mieleckie Gimnazjum,50.2893501,21.4158745
Dwór z XVII-XVIII wieku,49.9385727,19.7794479
Unnamed,49.8684144,21.7865637
Riegrův obelisk,50.3664352,15.6441325
Стодола,49.3660692,23.3629925
Хата,49.3657952,23.3631415
Кузня,49.3655929,23.3631213
Unnamed,49.3656379,23.3632942
Pražský poledník,50.0874764,14.4213299
Unnamed,51.8213491,17.2291017
Dworzec Kolejowy,49.9974321,17.9120112
Zabytkowy Spichlerz,50.0003138,17.918129
Pałac z pierwszej połowy XIX w,50.752472,23.7596047
Tężnia Solankowa,50.2969222,21.4193529
Vlčia skala,49.0295156,19.2743588
Zabytkowy dom,50.0909578,17.9029562
Romainių fortas,54.926816,23.8310107
Synagoga w Wiśniowej,49.7858911,20.1169025
Unnamed,49.3527924,23.5149805
Ciężki schron bojowy SARAGOSSA,54.717189,18.6368245
Ciężki schron bojowy SĘP,54.7175759,18.636896
Unnamed,54.6938786,18.6943384
Ruiny Dworu p. Kleczkowskiej w Wiączyniu Dolnym,51.770179,19.624548
Ruiny Kościoła Ewangelickiego wybudowanego w latach 1804-1807,50.0214856,17.9725129
Leszno - Dworzec Mały,51.8422609,16.5656612
Pomnik ku czci nowodworskich żydów,52.4251058,20.7168543
Kościół pw. Świętego Mikołaja (stary),49.9850643,19.326905
Unnamed,49.3111172,15.6819364
Unnamed,49.3105365,15.6817102
Pomnik ofiar wojen światowych,51.6772585,17.9440735
Kościół św. Idziego,50.7211236,19.3293538
Kościół zabytkowy pw. św. Marii Magdaleny,49.7229386,20.1402155
Ludziom Ziemi,51.6002681,16.0513091
Dawny budynek dworca PKP / Dom pracy twórczej w Woli Uhruskiej,51.3195498,23.6194727
Kaplica św. Antoniego,51.8448674,19.4790279
Kaplica św. Rocha i św. Sebastiana,51.8449686,19.4792365
Most Stacha,49.7323814,20.6911852
Pałac w Pielgrzymowie,50.1796515,17.6718575
Największy prywatny zamek w Europie,50.1586697,22.6102791
"Park linowy ""Małpi Jar""",54.4154562,18.530005
Urząd Miejski w Lubaczowie,50.1574277,23.1214922
Kościół pw. Zwiastowania Najświętszej Maryi Pannie,50.5204862,21.2428017
Dwór w Mogilanach,49.9430328,19.8831973
Ananasarnia,51.8547146,17.9353462
Unnamed,51.8542015,17.9361947
Zabytkowe winnice,51.8559867,17.9349104
Kamienny krąg,49.770747,18.8825986
Sauriergarten,51.2114129,14.3860991
Holländermühle Benz,53.9380369,14.0707079
"Museumsschiff ""Riesa""",52.8642458,14.0459943
Słonie,50.0546765,19.8540541
Lwy,50.052538,19.8505175
Unnamed,53.2722637,14.4306234
Średniowieczna grobla cysterska,50.6500913,16.9547701
Rogatki Dobrzyńskie,52.5494483,19.6777566
Rogatki Dobrzyńskie,52.5496779,19.6779078
Szyb Południowy,50.3441514,18.8383138
Unnamed,50.4389062,19.4035559
Molo w Mechelinkach,54.6103111,18.514881
Dinoszkoła,54.7435474,17.5714085
Galeria minerałów,54.7438554,17.5722103
40-lecie nadania praw miejskich dla Stronia Śląskiego,50.2944657,16.8741642
Leśniczówka Wildek,50.1933129,18.4046571
Unnamed,51.1916241,19.8564888
Dworek Józefa Ozgi Michalskiego,50.8508466,20.9475396
Altana Chińska,52.1681042,21.0910418
Wasserturm,53.058315,14.2689459
Ośrodek Sportowo-Rekreacyjny - Nowy Bytom,50.2828377,18.8838807
Zabytkowy zespół kamienic,49.6254036,20.9446645
Pomnik Romana Brandstaettera,50.0138284,20.9889176
Bazylika Trójcy Świętej,50.859156,21.0531504
Kościół pw. Świętego Prokopa w Krzcięcicach,50.5845736,20.1757977
Zamek Zakonu Joannitów,53.0310221,14.6233001
Unnamed,50.6771785,21.7495599
Kościół pw. Wszystkich Świętych,50.1723556,20.9867179
Ośrodek Spotkania Kultur,50.1757913,20.9882205
Dwór kasztel w Szańcu,50.515895,20.6885725
Unnamed,51.1561303,14.9902409
Twierdza Osowiec - Fort I Centralny,53.4735007,22.6640486
Kneippanlage,51.8263218,14.1381808
Zamek królewski w Bolesławcu,51.1976913,18.1827836
Церква святого Димитрія Солунського,49.0995405,22.8809752
Centrum Bajki,50.3989305,21.0431423
Trzy Piwniczki,49.6117947,19.5015641
Trzy Piwniczki,49.6117587,19.5015437
Trzy Piwniczki,49.6117261,19.5015177
Dzwonnica Loretańska,49.6119969,19.5017785
Synagoga w Słomnikach,50.2377429,20.0811573
Unnamed,49.6295162,17.3388561
Unnamed,50.1633245,19.4614576
Schron kolejowy Hitlera,49.8718317,21.5890582
Kościół Ewangelicko-Reformowany,51.4606862,19.2206847
Studnia kieratowa z Gór Pińczowskich (poł. XVIII w.),50.764767,20.4384695
Barokowy kościół z Rogowa (1763 r.),50.7628792,20.4359201
Chałupa z Słupi Starej (1840 r.),50.7658501,20.43494
Dzwonnica drewniana z Kazimierzy Wielkiej (1848 r.),50.7627357,20.4360427
Chałupa z Bronkowic (koniec XVIII w.),50.7659505,20.434533
Kuźnia z Radoski (ok. 1900r.),50.7633048,20.4345359
Chałupa ze Świątnik (1758 r.),50.765162,20.439244
Chałupa z Chrobrza (1868 r.),50.7648296,20.4390838
Chałupa z Siekierna (1887 r.),50.7624272,20.4371433
Ogrnistówka z Bielin (poł XIX w.),50.7628635,20.4363787
Ośmiorak z Rudy Pilczyckiej (1914 r.),50.764911,20.4325336
Chałupa z Daleszyc (1892 r.),50.7633905,20.4358221
Stodoła z Suchedniowa (1863 r.),50.7625208,20.4354254
Spichlerz dworski ze Złotej Pińczowskiej (1719 r.),50.764719,20.43174
Wiatrak z Dębna (1880 r.),50.7643973,20.4352371
Plebania z Goźlic (1768 r.),50.7630415,20.4354284
Wiatrak z Grzymałkowa (1931 r.),50.7631033,20.4323823
Dwór z Suchedniowa (pocz. XIX w.),50.7643244,20.4320483
Ule Figuralne,51.1043792,15.657769
Pekařova brána,50.5143914,15.1688289
Floriańska,50.0650456,19.9414328
Dětský park,49.4447232,18.459088
Kaplica pw. św. Jana Nepomucena,50.0384671,18.3110247
Poterna - część górna,54.3444902,18.6421391
Pałac Kickich w Sobieszynie,51.5897742,22.1740452
Kościół pw. Wniebowzięcia Najświętszej Maryi Panny w Żabiance,51.5868031,22.0926058
Unnamed,51.5894947,22.1073567
Pałacyk Myśliwski Juliusza Heinzla,51.8243154,19.468792
Kościół pw. Świętego Karola Boromeusza w Nałęczowie,51.2886759,22.2085952
Stonehenge,54.1330556,19.4124973
Moai,54.1328692,19.4128731
Osada Wikingów,54.1341378,19.4122437
Muzeum Wału Pomorskiego i II Wojny Światowej,53.7173106,16.6544421
Kościół pw. św. Jana Chrzciciela,51.2380044,16.9778723
Unnamed,51.2286755,16.8802614
Kościół pw. Najświętszego Serca Pana Jezusa (stary),51.0612942,22.2934568
Дзвіниця церкви святих Петра та Павла (руїни),49.1271306,22.8173402
Kuźnia,51.2353743,22.2464398
Kaplica Świętej Gertrudy,52.9253125,14.8733835
Tajch na Račkovom potoku,49.1415827,19.7964548
Stara Huta z 1870 r,50.2077483,19.5094056
Pałac Lubomirskich w Łące,50.0888829,22.1179262
Pałac Wielopolskich w Częstocicach,50.925383,21.3619664
Dworek Starościński,50.9810409,23.169081
Zamek Kazimierzowski,49.7801371,22.7660019
Wieża Głogowska,51.6681289,16.5366589
Unnamed,51.1404199,23.4920235
ambit s křížovou cestou,50.8076085,14.6797159
Kościół pw. Imienia Najświętszej Maryi Panny,53.5607191,22.2836223
Dom Trapera Kaszubskiego z Kanady,54.2042649,18.1079026
Łagr,54.204903,18.1088758
Dom powstańca z Adampola,54.2045312,18.1077984
Brama Koszalińska,54.3611631,16.6787457
Brama Słupska,54.364224,16.6790388
Średniowieczna osada w Raciborzu,50.0957484,18.2629004
Svaté Trojice,49.5622498,15.9399991
Kostel Nanebevstoupení Páně,49.8920067,18.5697497
Unnamed,51.7023757,21.5840896
Hrad Sovinec,49.8375975,17.2460838
Domy tkaczy,50.1459134,16.6658125
Zabytkowa Brama,51.1711723,22.752849
Ruiny pieca wapienniczego,50.0022053,19.5980894
Прысядзібны парк пры былой сядзібе Гутоўскіх,52.3145816,23.9279223
Unnamed,51.9811361,21.2184638
Unnamed,51.9807084,21.2192589
Ratusz w Górze Kalwarii,51.9813557,21.217982
Dwór cadyka Icchaka Meir Rothenberga Altera,51.9826626,21.2171054
Dwór w Wędrogowie,51.886543,20.4111224
Drewniana studnia rekonstrukcja,50.0812902,19.7631578
Unnamed,49.9970607,18.4884087
Zamek w Osieku,53.718685,18.4894858
Izba Pamięci Marii Gwarek w Koniakowie - Muzeum Koronki,49.5508951,18.9484474
Centrum Pasterskie w Koniakowie,49.5513802,18.9474879
Pomnik Wojenny z I Wojny Światowej,54.0452724,22.5004128
Poczta Polska,54.2115816,19.1204577
Cerkiew pw. Świętego Dymitra w Ułazowie,50.2748764,22.99585
Kościół pw. św. Mikołaja Biskupa,49.7907295,21.9441013
dzwonnica,49.7905286,21.9442455
Schloss Neuhardenberg,52.5948205,14.2411696
Wioska Indiańska w Zaborzu,50.7074856,20.6869585
Kościół pw. Świętej Katarzyny,49.8478533,21.527194
Ośrodek Wypoczynkowy Gutwin,50.9706245,21.3856849
Schron obserwacyjny poligonu SS Heidelager.,50.1399669,21.5892647
Нижні Роговики,49.0768362,23.589092
Arboretum,52.8587137,16.1739429
Pałac Działyńskich,52.4085142,16.9322629
Bobová dráha,49.5260537,18.7598689
Bobová dráha,49.5261477,18.7599102
Bobová dráha,49.5256796,18.7619324
Bungee trampolíny,49.5261278,18.7597138
Nafukovací skluzavka,49.5259076,18.7596646
Trampolíny,49.5260277,18.7595775
była willa biskupia,49.7081689,22.0579325
Národní památník II. světové války,49.8876171,18.0492919
Kanitz-Kyawsche Gruft,50.9116304,14.7037357
Unnamed,51.0176943,21.5416903
Skansen Fortyfikacji Wojennych Stare Jabłonki,53.6897559,20.0830111
Most obrotowy w Giżycku,54.0360868,21.7606357
Cmentarz wojenny nr 45 - Lipna,49.4750056,21.3421431
Штольний комплекс II,49.5396473,23.9757254
Штольний комплекс III,49.5390799,23.9773743
Wychodnia z żyłami ametystu,50.8078205,15.5292661
Przystań Kajakowo-Żeglarska ZHR,52.7476767,18.2545883
Kościół św. Piotra i Pawła,52.8794917,16.3774335
Каралінскі фальварак Тызенгауза,53.6342212,23.7269205
Dawna kuźnia,50.678902,22.9798786
Unnamed,51.0235932,15.064984
Dom ogrodnika,50.7315371,23.0339886
Kaplica (b. oranżeria),50.7298136,23.0308456
"Pałac Zamoyskich ""Klemensów""",50.729901,23.0319864
maneż,50.728739,23.0333709
domek wrotny,50.7318371,23.0235909
Касцёл Унебаўзяцця Найсвяцейшай Панны Марыі,53.4046486,23.7614249
Mostek Pokutnic,51.109562,17.0346629
Kościół parafialny pw. Matki Bożej Królowej Korony Polski,51.5415195,20.1376136
Schwarzwild,52.7352372,14.1247591
Rehwild,52.7341493,14.1232615
Sikawild,52.7328045,14.1217755
"Mufflons, Schwarzes Damwild, Rehwild",52.7325479,14.1257505
Weißes Damwild,52.7341757,14.1274625
Wildfarbenes Damwild,52.7334993,14.1270093
Popiersie Henryka Sienkiewicza,52.386366,18.5006718
Unnamed,49.5020253,16.8964325
Pawilon Zwierząt Zmiennocieplnych,52.4083148,16.9055473
Unnamed,52.5396685,17.0492058
Dom Kereta,52.2377465,20.9891558
Viking,50.0015234,19.4069569
Grodzisko w Czołomyjach,52.2236831,22.4423478
Unnamed,52.1060944,16.1127856
Zamek w Bydlinie,50.3887314,19.6430266
Diabelska Maczuga - Czarcia Skała,50.708892,16.106229
Basteibrücke,50.9617429,14.0730043
Unnamed,54.0610527,15.2671631
Baszta Kaszana,54.0604348,15.2662693
Unnamed,54.0605511,15.2654331
Kościół Łaski,51.7430308,15.5932592
Царква Святога Ануфрыя (1840),52.3558267,23.5089742
"OWŚ Punkt Oporu ""Nowa Wieś"" Schron Bojowy nr 35",50.2681914,18.8517978
Zamek Chojnik,50.8338255,15.6442465
Zamek Świny,50.9387361,16.1121826
Votum Aleksa,51.791206,21.4324955
Baszta Narożna,54.3485935,18.6473531
Stanica Harcerska w Gnojnie,52.2870213,23.1276858
Cerkiew cmentarna,53.0919452,23.6563851
Ruiny zamku w Tworkowie,50.0117183,18.2367873
Pałacyk Oborskich,50.2843584,21.410837
Kościół parafialny pw. Najświętszego Serca Pana Jezusa,49.9630844,18.3008012
Unnamed,51.7501898,19.4032932
Cmentarz wojenny nr 46 - Konieczna-Beskidek,49.4508463,21.3017838
Kościół parafialny pw. św. Jadwigi Śląskiej,50.0055465,18.2009336
Spichlerz drewniany,50.0222032,18.2198798
"Podziemne Miasto ""Osówka""",50.6732516,16.4190904
"Riese - Kompleks ""Soboń""",50.6865907,16.4020834
"Riese - Kompleks ""Rzeczka""",50.6886188,16.444227
"Riese - Kompleks ""Włodarz""",50.7013522,16.4162068
Cmentarz pounicki zabytkowy,52.0282849,22.9448711
Bludiště,49.8531746,16.1468536
Tężnia solankowa,49.7931373,18.9552512
Igła Deotymy,50.1995532,19.8295278
Unnamed,51.1122148,15.2817005
Katownia,54.3498759,18.64703
Unnamed,54.3498016,18.6471931
Dwór Lichnowskich XVII-XVIII w.,50.0118041,18.1608322
Zabytkowy Spichlerz z XVIII/XIX w.,50.0053706,18.1572541
Kaplica św. Jana Nepomucena z XVIII w.,50.0178689,18.1212417
Zabytkowy Spichlerz z początku XIX w.,50.0220373,18.1282425
Miejsce pamięci Polaków zamordowanych w czasie niemieckiej okupacji,50.0494835,19.8837211
Arboretum Leśne w Zielonce,52.5552887,17.1085971
